0, 1.165075691084064e-05, 0.0
1, 1.165075691084064e-05, 5.684765538951303e-05
2, 0.00016699418238871585, 9.237744000795867e-05
3, 0.000745648442293801, 0.0004917322191192878
4, 0.0026058859623913568, 0.009037356015547834
5, 0.010349755722463437, 0.00164716081491114
6, 0.011841052607051037, 0.0047027222920974655
7, 0.009969164330042642, 0.009247692340489031
8, 0.02412483397671402, 0.0976088454951786
9, 0.025002524330664015, 0.11091403923909414
10, 0.014936270359697702, 0.06753501460274147
11, 0.013029429811956783, 0.035549681297831974
12, 0.009693429749819413, 0.016747319277750538
13, 0.007759404102619867, 0.02047226189714838
14, 0.009949746401857907, 0.10269386826977055
15, 0.013611967657498815, 0.06821860765880038
16, 0.011270165518419847, 0.026645917272449495
17, 0.01102938320892914, 0.011538652852686408
18, 0.010349755722463437, 0.024833898256908765
19, 0.010128391341157464, 0.013886461020273294
20, 0.009565271423800167, 0.009465134622353918
21, 0.009363324970678929, 0.00824291003147939
22, 0.009736149191825829, 0.007285027038166095
23, 0.01005848679969242, 0.014615532200643799
24, 0.010975013010011884, 0.014511785229557938
25, 0.011239096833324271, 0.01597419116445316
26, 0.012070184159630903, 0.01693065296638172
27, 0.012512912922242849, 0.01571979790658509
28, 0.013266328535810543, 0.01920882275611645
29, 0.013359534591097268, 0.017456493778734712
30, 0.014819762790589296, 0.015709849566891927
31, 0.015600363503615619, 0.0181699318538731
32, 0.01670718541014548, 0.016201581786011214
33, 0.018431497432949893, 0.013822507407960092
34, 0.02040435893651891, 0.012124183703198392
35, 0.02146069422976846, 0.010233999161497084
36, 0.023884051667223315, 0.009422498880811784
37, 0.024808345048816672, 0.008302600069638379
38, 0.026361779303595425, 0.007377404478174053
39, 0.024816112220090565, 0.006864354388283698
40, 0.023748126169930172, 0.006442260547016564
41, 0.022823832788336815, 0.006003112409132576
42, 0.021219911920277754, 0.005920683308817782
43, 0.021029616224067356, 0.00568050196479709
44, 0.020384941008334174, 0.005377788199847932
45, 0.020384941008334174, 0.005349364372153176
46, 0.020249015511041035, 0.005345100797998962
47, 0.01951890141129502, 0.004934376487809731
48, 0.01910724133377865, 0.004834893090878083
49, 0.018283921178745912, 0.005080759200437727
50, 0.017274188913139723, 0.004729724928407484
51, 0.016112996807692605, 0.004721197780099057
52, 0.015813960713647695, 0.004486701201617316
53, 0.015530458962150575, 0.004314737044064039
54, 0.014878016575143498, 0.004020550427423309
55, 0.014648885022563632, 0.003868482949256362
56, 0.015045010757532215, 0.0037306273849367923
57, 0.014835297133137082, 0.00342507123721816
58, 0.013949839607913194, 0.003059825051340539
59, 0.013712940884059435, 0.0030939336445742465
60, 0.013499343674027355, 0.0028096953676266813
61, 0.012070184159630903, 0.002634888827303929
62, 0.011425508943897721, 0.0024444491817490603
63, 0.009918677716762333, 0.0020109858094040233
64, 0.009060405290997072, 0.0018390216518507465
65, 0.007976884898288893, 0.0016158946044469078
66, 0.007002104903415225, 0.0014624059348952226
67, 0.006213737019115009, 0.0012790722462640433
68, 0.00562731558793603, 0.0012463848444150731
69, 0.00514186738331767, 0.0009990975434706914
70, 0.004574863880323425, 0.0009365651225422271
71, 0.003895236393857721, 0.0008868234240764032
72, 0.003367068747232945, 0.0007063321182146994
73, 0.0032311432499398042, 0.0005912156160509355
74, 0.0026058859623913568, 0.0005201560468140442
75, 0.002341802139078969, 0.000473256731117696
76, 0.0021981094705119343, 0.0004363057551145125
77, 0.0019029569621039713, 0.000342507123721816
78, 0.0015728521829634866, 0.0002870806597170408
79, 0.0013825564867530893, 0.0003254528271049621
80, 0.0011767264479949047, 0.0002487084923291195
81, 0.0011495413485362767, 0.00021744228186488734
82, 0.0010174994368800827, 0.0002217058560191008
83, 0.0009631292379628263, 0.00016627939201432562
84, 0.0006640931439179166, 0.00016627939201432562
85, 0.0006291408731853946, 0.00014638271262799605
86, 0.0005747706742681383, 0.00011227411939428823
87, 0.0005437019891725633, 0.00011511650216376389
88, 0.00038835856369468804, 9.237744000795867e-05
89, 0.0004155436631533162, 7.67443347758426e-05
90, 0.00032233760786659106, 6.253242092846433e-05
91, 0.00024466589512765345, 9.94833969316478e-05
92, 0.00036117346423605986, 3.1266210464232165e-05
93, 0.00016311059675176896, 5.116288985056173e-05
94, 0.0002174807956690253, 4.263574154213477e-05
95, 0.00015534342547787522, 3.979335877265912e-05
96, 0.00014369266856703459, 4.5478124311610424e-05
97, 0.0001359254972931408, 3.4108593233707816e-05
98, 0.00012427474038230018, 3.2687401848969994e-05
99, 0.00014757625420398144, 1.989667938632956e-05
100, 8.155529837588448e-05, 2.2739062155805212e-05
101, 0.00011262398347145953, 1.8475488001591734e-05
102, 7.767171273893761e-05, 8.527148308426954e-06
103, 3.4952270732521925e-05, 5.684765538951303e-06
104, 5.437019891725633e-05, 1.4211913847378258e-05
105, 5.8253784554203206e-05, 1.4211913847378258e-05
106, 6.213737019115009e-05, 8.527148308426954e-06
107, 6.213737019115009e-05, 8.527148308426954e-06
108, 3.4952270732521925e-05, 1.1369531077902606e-05
109, 1.5534342547787523e-05, 2.8423827694756515e-06
110, 3.4952270732521925e-05, 0.0
111, 2.330151382168128e-05, 8.527148308426954e-06
112, 3.4952270732521925e-05, 2.8423827694756515e-06
113, 1.5534342547787523e-05, 0.0
114, 1.165075691084064e-05, 2.8423827694756515e-06
115, 1.5534342547787523e-05, 2.8423827694756515e-06
116, 3.883585636946881e-06, 2.8423827694756515e-06
117, 7.767171273893761e-06, 4.263574154213477e-06
118, 2.7185099458628163e-05, 5.684765538951303e-06
119, 1.5534342547787523e-05, 0.0
120, 7.767171273893761e-06, 0.0
121, 7.767171273893761e-06, 0.0
122, 3.883585636946881e-06, 0.0
123, 0.0, 0.0
124, 1.5534342547787523e-05, 0.0
125, 1.5534342547787523e-05, 0.0
126, 0.0, 0.0
127, 3.883585636946881e-06, 0.0
128, 0.0, 0.0
129, 7.767171273893761e-06, 0.0
130, 3.883585636946881e-06, 2.8423827694756515e-06
131, 3.883585636946881e-06, 0.0
132, 0.0, 0.0
133, 3.883585636946881e-06, 0.0
134, 0.0, 0.0
135, 0.0, 0.0
136, 0.0, 0.0
137, 3.883585636946881e-06, 0.0
138, 0.0, 0.0
139, 0.0, 0.0
140, 0.0, 0.0
141, 0.0, 0.0
142, 0.0, 0.0
143, 0.0, 0.0
144, 0.0, 0.0
145, 0.0, 0.0
146, 0.0, 0.0
147, 3.883585636946881e-06, 0.0
148, 0.0, 0.0
149, 0.0, 0.0
150, 0.0, 0.0
151, 0.0, 0.0
152, 0.0, 0.0
153, 0.0, 0.0
154, 0.0, 0.0
155, 3.883585636946881e-06, 0.0
156, 0.0, 2.8423827694756515e-06
157, 0.0, 0.0
158, 0.0, 0.0
159, 0.0, 0.0
160, 0.0, 0.0
161, 0.0, 0.0
162, 0.0, 0.0
163, 0.0, 0.0
164, 0.0, 0.0
165, 0.0, 0.0
